753 0.008739671
15696 0.01113632
18054 0.01122565
19611 0.01126534
20025 0.0112968
22507 0.0113116
22295 0.01132116
23583 0.01132704
22871 0.01132947
24855 0.01133287
43637 0.011337
43862 0.01133803
45504 0.01133863
45888 0.0113391
47288 0.01133896
47316 0.01133947
48564 0.01133943
47922 0.01133894
47315 0.01133903
48075 0.01133879
66532 0.01133938
68627 0.01133969
67502 0.01133961
69304 0.01133969
67000 0.01133952
66013 0.01133958
67192 0.01133969
66910 0.01133975
68657 0.01133979
69138 0.0113396
86370 0.01133991
88898 0.01133989
89600 0.01133985
90298 0.01133992
88158 0.01134002
86547 0.01134006
88114 0.01134005
89810 0.01133978
88950 0.01133989
89086 0.0113398
